NOMBRE OLT,SLOT,PTO,IP,CABLE,SPLITTER
OH_VALALBURB_I_7360_Buenaventura_Centro_2,1,14,10.37.55.150,1,14
OH_TOLHICTRE_I_5800_Ibague_Campestre,1,13,10.37.40.34,1,14
OH_RISALPUBA_I_7360_Pereira_Cuba,12,7,10.37.54.206,1,14
OH_IBAALPADE_I_7360_Ibague_Piedrapintada_5,2,4,10.37.55.114,1,14
OH_BOGALASTH_I_7360_11000_Autopista_8,12,16,10.37.55.118,1,14
OH_BOYALCIRA_I_7360_Chiquinquira_Centro,2,7,10.37.65.102,1,14
OH_SANALSGIL_I_7360_SanGil_Centro,3,2,10.37.65.86,1,14
OH_GUAALRCHA_I_7360_Riohacha_Centro,4,13,10.37.65.130,1,14
OH_CUNALSOPO_I_7360_Sopo_Centro,2,3,10.37.65.142,1,14
OH_CUNALLESA_I_7360_LaMesa_Centro,5,6,10.37.65.166,1,14
OH_TOLALMGAR_I_7360_Melgar_Centro,1,15,10.37.65.114,1,14
OH_CUNALVETA_I_7360_Villeta_Centro,2,5,10.37.65.98,1,14
OH_CUNALUATB_I_7360_Ubate_Centro_2,5,4,10.37.65.178,1,14
OH_ANTALLEJA_I_7360_LaCeja_Centro,1,5,10.37.65.162,1,14
OH_VALALCRIA_I_7360_Candelaria_Centro,3,4,10.37.65.150,1,14
OH_TOLALHNDA_I_7360_Honda_Centro,1,13,10.37.65.94,1,14
OH_TOLALENAL_I_7360_Espinal_Centro,1,3,10.37.65.126,1,14
OH_CASALYPAL_I_7360_Yopal_Centro,13,5,10.37.65.90,1,14
OH_ANTALCANA_I_7360_Copacabana_Centro,1,15,10.37.65.158,1,14
OH_SANALSRRO_I_7360_Socorro_Centro,6,2,10.37.65.118,1,14
OH_TOLALMITA_I_7360_Mariquita_Centro,5,2,10.37.65.110,1,14
OH_QUIHIASUR_I_5800_Armenia_Sur_1,1,6,10.37.52.46,2,14
OH_ATLALEDIC_I_7360_Barranquilla_Estadio_3,4,3,10.37.55.142,2,14
OH_ATLALBREB_I_7360_Barranquilla_BuenosAires_2,2,4,10.37.50.202,2,14
OH_ATLHIVRIA_I_5800_Barranquilla_Victoria_1,6,13,10.37.52.2,2,14
OH_ATLHISSCO_I_5800_Barranquilla_SanFrancisco,2,13,10.37.40.114,2,14
OH_ATLHIDIAS_I_5800_Barraquilla_Delicias,4,15,10.37.40.22,2,14
OH_ATLALTDAD_I_7360_Barranquilla_Trinidad,7,6,10.37.54.246,2,14
OH_ATLHISNTD_I_5800_Barranquilla_SanVicente_4,3,10,10.37.60.58,2,14
OH_ATLHICTRO_I_5800_Barranquilla_Centro,7,14,10.37.40.18,2,14
OH_ATLALVTRB_I_7360_Barraquilla_VillaCampestre_2,2,13,10.37.53.162,2,14
OH_ATLHINNTB_I_5800_Barranquilla_NuevoHorizonte_2,1,12,10.37.40.110,2,14
OH_BOGHIVRIA_I_5800_VillaMaria_23000,5,3,10.37.50.46,2,14
OH_BOGALGDOS_I_7360_CentrodeGravedad2_1,1,15,10.37.53.242,2,14
OH_BOGALMATG_I_7360_21000_Morato_7,18,12,10.37.54.94,2,14
OH_BOGALEIVB_I_7360_32050_Engativa_2,16,14,10.37.54.238,2,14
OH_BOGALMCOD_I_7360_53000_Marruecos_4,16,5,10.37.53.194,2,14
OH_BOGHIEOLA_I_5800_23106_LaEspanola,4,10,10.37.60.18,2,14
OH_BOGALCGOS_I_7360_32030_BogotaColfrigos,14,14,10.37.54.118,2,14
OH_SANALPQUE_I_7360_Bucaramanga_Parque_1,3,13,10.37.50.138,2,14
OH_SANALFIDA_I_7360_Bucaramanga_Florida_1,5,6,10.37.50.130,2,14
OH_SANHIALEB_I_5800_Bucaramanga_Arenales_2,1,2,10.37.60.66,2,14
OH_SANALKEDY_I_7360_Bucaramanga_Kennedy_1,12,5,10.37.52.202,2,14
OH_SANALCERA_I_7360_Bucaramanga_Cabecera_1,2,8,10.37.50.106,2,14
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,4,10,10.37.50.118,2,14
OH_VALALCEAF_I_7360_Cali_CaminoReal_6,5,5,10.37.55.230,2,14
OH_VALALCLOH_I_7360_Cali_SWColon_8,3,7,10.37.55.106,2,14
OH_VALALCDID_I_7360_Cali_CiudadJardin_4,3,14,10.37.55.226,2,14
OH_VALALAOPD_I_7360_Cali_Acopi_4,4,12,10.37.55.126,2,14
OH_BOLHICDEL_I_5800_Cartagena_Badel,4,3,10.37.40.6,2,14
OH_BOLHICQUE_I_5800_Cartagena_Bosque_1,14,9,10.37.52.106,2,14
OH_BOLALTCED_I_7360_Cartagena_Torices_4,1,14,10.37.55.54,2,14
OH_NORHIPSTE_I_5800_Cucuta_PradosDelEste,5,2,10.37.40.38,2,14
OH_NORHIAERO_I_5800_Cucuta_AVCero,5,0,10.37.40.14,2,14
OH_NORALLTAB_I_7360_Cucuta_Libertad_2,2,10,10.37.53.94,2,14
OH_TOLALMITF_I_7360_Ibague_Margarita_6,8,2,10.37.55.218,2,14
OH_TOLALCERC_I_7360_Ibague_Chapinero_3,5,15,10.37.55.214,2,14
OH_TOLHICTRE_I_5800_Ibague_Campestre,8,8,10.37.40.34,2,14
OH_ANTHIAUEZ_I_5800_Medellin_Aranjuez_1,8,10,10.37.52.70,2,14
OH_ANTALFICO_I_7360_Medellin_Federico_1,8,9,10.37.54.66,2,14
OH_ANTALCLLA_I_7360_Medellin_Castilla,13,4,10.37.55.14,2,14
OH_HUIALBLEE_I_7360_Neiva_Buganviles_5,2,1,10.37.55.194,2,14
OH_HUIALTILA_I_7360_Neiva_Tuquila_1,8,6,10.37.52.198,2,14
OH_HUIALCBAS_I_7360_Neiva_Ceibas_1,3,14,10.37.50.154,2,14
OH_MAGHICELA_I_5800_SantaMarta_Ciudadela,3,9,10.37.50.14,2,14
OH_MAGHISIVO_I_5800_SantaMarta_Polideportivo,3,13,10.37.50.10,2,14
OH_MAGHISDRO_I_5800_SantaMarta_SanPedro,3,0,10.37.50.86,2,14
OH_MAGHIRERO_I_5800_SantaMarta_Rodadero,5,11,10.37.50.74,2,14
OH_CUNALGUNO_I_7360_CentrodeGravedad1_1,8,4,10.37.53.6,2,14
OH_ATLHISDAD_I_5800_Soledad_2000_1,13,10,10.37.52.82,2,14
OH_CUNALTIPA_I_7360_Tocancipa_Centro,4,2,10.37.54.198,2,14
OH_CUNALCEND_I_7360_Chia_Centro_4,3,14,10.37.55.130,2,14
OH_VALALCAGO_I_7360_Cartago_Centro,13,10,10.37.54.102,2,14
OH_SANALCBRE_I_7360_Floridablanca_Cumbre_1,7,10,10.37.52.138,2,14
OH_VALHITLUB_I_5800_Tulua_centro_2,1,14,10.37.52.42,2,14
OH_NARHIILEB_I_5800_Ipiales_Centro_2,1,5,10.37.60.70,2,14
OH_SANALPADB_I_7360_Giron_Poblado_2(Giron),1,15,10.37.52.254,2,14
OH_SANALBEJA_I_7360_Barrancabermeja_Centro_1,15,15,10.37.53.158,2,14
OH_HUIALPITO_I_7360_Pitalito_Centro_1,6,8,10.37.53.2,2,14
OH_CORHICANA_I_5800_Monteria_LaCastellana,3,4,10.37.50.50,2,14
OH_BOYALMCAS_I_7360_Tunja_Muiscas_1,1,10,10.37.50.162,2,14
OH_VALHIJNDB_I_5800_Jamundi_Centro_2,2,11,10.37.52.210,2,14
OH_QUIALCRCA_I_7360_Calarca_Centro,8,9,10.37.54.138,2,14
OH_CAUALPPAZ_I_7360_Popayan_LaPaz,5,16,10.37.54.190,2,14
OH_RISHISBAL_I_5800_SantaRosaDeCabal,5,7,10.37.54.158,2,14
OH_CAUALSHAO_I_7360_Squilichao_Centro,7,1,10.37.54.194,2,14
OH_VALALBUGA_I_7360_Buga_Centro,8,11,10.37.54.130,2,14
OH_NARALCTRO_I_7360_Pasto_Centro_1,3,8,10.37.50.158,2,14
OH_SANALPSTD_I_7360_Piedecuesta_4,2,12,10.37.55.210,2,14
OH_BOYALSOSO_I_7360_Sogamoso_Centro,7,10,10.37.54.222,2,14
OH_METALAIAS_I_7360_Acacias_Centro,7,16,10.37.54.98,2,14
OH_ANTALRGRO_I_7360_Rionegro_Centro,1,15,10.37.54.210,2,14
OH_NORALOANA_I_7360_Ocana_Centro,4,16,10.37.54.134,2,14
OH_SUCHISEJO_I_5800_Sincelejo_Centro,3,13,10.37.50.62,2,14
OH_CORALMTRO_I_7360_Monteria_Centro_1,4,5,10.37.50.150,2,14
OH_CAUALPYAN_I_7360_Popayan_Centro_1,18,8,10.37.54.78,2,14
OH_CAQHIFTRO_I_5800_Florencia_Centro_1,7,0,10.37.52.222,2,14
OH_CUNHIFNZB_I_5800_Funza_Centro_2,5,5,10.37.52.218,2,14
OH_CALALMTES_I_7360_Manizales_Cervantes_1,7,13,10.37.53.98,2,14
OH_CALHIMTRO_I_5800_Manizales_Centro_1,6,7,10.37.52.230,2,14
OH_CUNALGDOC_I_7360_Girardot_Centro_3,1,14,10.37.54.126,2,14
OH_CUNALMAYO_I_7360_Fusagasuga_15deMayo_1,7,15,10.37.50.170,2,14
OH_RISHIPTRO_I_5800_Pereira_Centro_1,6,12,10.37.52.226,2,14
OH_BOYALTNJD_I_7360_Tunja_Centro_4,4,6,10.37.55.154,2,14
OH_CUNALCICD_I_7360_Cajica_4,3,8,10.37.55.186,2,14
OH_SANALZNGA_I_7360_Floridablanca_Zapamanga_1,5,16,10.37.52.142,2,14
OH_CAQALCNOS_I_7360_Florencia_Colonos_1,8,1,10.37.52.242,2,14
OH_NARHIVLES_I_5800_Pasto_Versalles,3,1,10.37.50.54,2,14
OH_CESHIENZA_I_5800_Valledupar_Esperanza,3,15,10.37.50.82,2,14
OH_METHICIBA_I_5800_Villavicencio_Ceiba_1,12,7,10.37.52.126,2,14
OH_METALCTRC_I_7360_Villavicencio_Centro_3,3,1,10.37.65.66,2,14
OH_VALALRGIE_I_7360_Cali_Refugio_5,4,16,10.37.55.62,2,14
OH_VALALSICI_I_7360_Cali_SantaMonica_9,7,10,10.37.55.246,2,14
OH_VALALTAMC_I_7360_Cali_Tequendama_3,4,9,10.37.55.110,2,14
OH_VALALVILE_I_7360_Cali_ValledeLili_5,6,6,10.37.55.66,2,14
OH_ANTALBLLB_I_7360_Bello_Centro_2,3,11,10.37.54.250,2,14
OH_CESALAICA_I_7360_Aguachica_Centro,15,6,10.37.54.226,2,14
OH_METALCAMA_I_7360_Villavicencio_Catama_1,7,1,10.37.53.14,2,14
OH_CUNALSTRF_I_7360_Soacha_Centro_6,1,14,10.37.55.94,2,14
OH_BOLALTACO_I_7360_Turbaco_Centro,14,4,10.37.54.214,2,14
OH_IBAALPADE_I_7360_Ibague_Piedrapintada_5,5,2,10.37.55.114,2,14
OH_RISALQDAB_I_7360_DQuebradas_Centro_2,17,7,10.37.65.10,2,14
OH_VALALMNEE_I_7360_Cali_MakroCaney_5,6,11,10.37.55.98,2,14
OH_CASALYPAL_I_7360_Yopal_Centro,7,7,10.37.65.90,2,14
OH_ANTALCRAL_I_7360_CViboral_Centro,6,14,10.37.65.154,2,14
OH_ANTALLEJA_I_7360_LaCeja_Centro,8,16,10.37.65.162,2,14
OH_GUAALRCHA_I_7360_Riohacha_Centro,12,6,10.37.65.130,2,14
OH_ANTALCANA_I_7360_Copacabana_Centro,6,16,10.37.65.158,2,14
OH_ANTALMLLA_I_7360_Marinilla_Centro,12,2,10.37.65.170,2,14
OH_QUIHIASUR_I_5800_Armenia_Sur_1,11,12,10.37.52.46,3,14
OH_ATLHIVRIB_I_5800_Barranquilla_Victoria_2,3,2,10.37.52.6,3,14
OH_ATLHIDIAS_I_5800_Barraquilla_Delicias,6,4,10.37.40.22,3,14
OH_ATLALTDAD_I_7360_Barranquilla_Trinidad,7,16,10.37.54.246,3,14
OH_ATLALSNTC_I_7360_Barranquilla_SanVicente_3,3,12,10.37.50.198,3,14
OH_ATLHICTRO_I_5800_Barranquilla_Centro,4,8,10.37.40.18,3,14
OH_ATLHINNTB_I_5800_Barranquilla_NuevoHorizonte_2,2,10,10.37.40.110,3,14
OH_BOGHICTRO_I_5800_51261_Centro_1,12,9,10.37.52.90,3,14
OH_BOGALMATF_I_7360_21000_Morato_6,2,13,10.37.54.90,3,14
OH_BOGALMCOD_I_7360_53000_Marruecos_4,1,8,10.37.53.194,3,14
OH_BOGHIEOLA_I_5800_23106_LaEspanola,7,10,10.37.60.18,3,14
OH_BOGALCGOS_I_7360_32030_BogotaColfrigos,2,9,10.37.54.118,3,14
OH_SANALDNTE_I_7360_Bucaramanga_Diamante_1,7,14,10.37.50.126,3,14
OH_SANALPQUC_I_7360_Bucaramanga_Parque_3,17,10,10.37.50.146,3,14
OH_SANALALES_I_7360_Bucaramanga_Arenales_1,12,6,10.37.50.102,3,14
OH_SANALCERA_I_7360_Bucaramanga_Cabecera_1,6,4,10.37.50.106,3,14
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,6,12,10.37.50.118,3,14
OH_VALALCLOH_I_7360_Cali_SWColon_8,7,10,10.37.55.106,3,14
OH_VALALCDID_I_7360_Cali_CiudadJardin_4,5,9,10.37.55.226,3,14
OH_VALALAOPD_I_7360_Cali_Acopi_4,6,6,10.37.55.126,3,14
OH_VALALCEAG_I_7360_Cali_CaminoReal_7,1,14,10.37.55.234,3,14
OH_BOLHICDEL_I_5800_Cartagena_Badel,5,14,10.37.40.6,3,14
OH_BOLALCQUB_I_7360_Cartagena_Bosque_2,4,8,10.37.54.34,3,14
OH_BOLALTCED_I_7360_Cartagena_Torices_4,4,9,10.37.55.54,3,14
OH_NORHIPSTE_I_5800_Cucuta_PradosDelEste,11,4,10.37.40.38,3,14
OH_TOLHIMITB_I_5800_Ibague_Margarita_2,2,9,10.37.40.10,3,14
OH_TOLHICERB_I_5800_Ibague_Chapinero_2,2,0,10.37.52.186,3,14
OH_ANTHIAUEC_I_5800_Medellin_Aranjuez_3,1,9,10.37.53.70,3,14
OH_ANTALFICB_I_7360_Medellin_Federico_2,1,8,10.37.54.142,3,14
OH_ANTALCLLA_I_7360_Medellin_Castilla,16,14,10.37.55.14,3,14
OH_HUIALCBAB_I_7360_Neiva_Ceibas_2,1,15,10.37.52.194,3,14
OH_MAGHICELA_I_5800_SantaMarta_Ciudadela,8,8,10.37.50.14,3,14
OH_MAGHISIVO_I_5800_SantaMarta_Polideportivo,6,0,10.37.50.10,3,14
OH_MAGHISDRO_I_5800_SantaMarta_SanPedro,6,10,10.37.50.86,3,14
OH_CUNHISTRO_I_5800_Soacha_Centro,6,0,10.37.30.242,3,14
OH_CUNALGUNO_I_7360_CentrodeGravedad1_1,2,15,10.37.53.6,3,14
OH_ATLHISDAD_I_5800_Soledad_2000_1,7,3,10.37.52.82,3,14
OH_VALHITLUB_I_5800_Tulua_centro_2,7,15,10.37.52.42,3,14
OH_SANALPADB_I_7360_Giron_Poblado_2(Giron),17,15,10.37.52.254,3,14
OH_HUIALPITO_I_7360_Pitalito_Centro_1,14,16,10.37.53.2,3,14
OH_CALALMTRB_I_7360_Manizales_Centro_2,6,1,10.37.53.150,3,14
OH_CORHICANA_I_5800_Monteria_LaCastellana,5,14,10.37.50.50,3,14
OH_SANALBEJB_I_7360_Barrancabermeja_Centro_2,17,1,10.37.54.26,3,14
OH_RISALQDAS_I_7360_DQuebradas_Centro,5,16,10.37.54.174,3,14
OH_VALALBUGB_I_7360_Buga_Centro_2,4,10,10.37.55.86,3,14
OH_NARHICTRB_I_5800_Pasto_Centro_2,3,10,10.37.60.82,3,14
OH_SANALPSTD_I_7360_Piedecuesta_4,4,16,10.37.55.210,3,14
OH_ANTALRGRO_I_7360_Rionegro_Centro,14,13,10.37.54.210,3,14
OH_CORALMTRO_I_7360_Monteria_Centro_1,8,4,10.37.50.150,3,14
OH_CAUALPYAN_I_7360_Popayan_Centro_1,15,16,10.37.54.78,3,14
OH_CUNALFTRB_I_7360_Fusagasuga_Centro_1,15,6,10.37.50.166,3,14
OH_CUNHICENB_I_5800_Chia_Centro_2,1,14,10.37.52.114,3,14
OH_CUNALCICB_I_7360_Cajica_2,2,7,10.37.53.178,3,14
OH_NARHIILES_I_5800_Ipiales_Centro,8,15,10.37.50.238,3,14
OH_CUNHIZIRB_I_5800_Zipaquira_Centro_2,1,11,10.37.52.170,3,14
OH_NARHIVLES_I_5800_Pasto_Versalles,7,11,10.37.50.54,3,14
OH_CESHIENZA_I_5800_Valledupar_Esperanza,8,3,10.37.50.82,3,14
OH_CESHISVAR_I_5800_Valledupar_SimonBolivar,5,13,10.37.50.90,3,14
OH_METALCTRB_I_7360_Villavicencio_Centro_2,1,15,10.37.53.22,3,14
OH_METHIENZA_I_5800_Villavicencio_Esperanza,4,13,10.37.40.30,3,14
OH_METHIVTIB_I_5800_Villavicencio_VillaOrtiz_2,1,12,10.37.60.74,3,14
OH_ANTALBLLO_I_7360_Bello_Centro,4,7,10.37.54.114,3,14
OH_VALALRGIE_I_7360_Cali_Refugio_5,15,5,10.37.55.62,3,14
OH_VALALSICJ_I_7360_Cali_SantaMonica_10,1,14,10.37.55.250,3,14
OH_VALALVILF_I_7360_Cali_ValledeLili_6,1,14,10.37.55.70,3,14
OH_RISALPTRC_I_7360_Pereira_Centro_3,3,1,10.37.65.6,3,14
OH_IBAALPADE_I_7360_Ibague_Piedrapintada_5,8,6,10.37.55.114,3,14
OH_BOGALASTH_I_7360_11000_Autopista_8,13,2,10.37.55.118,3,14
OH_BOGALGDOG_I_7360_CentrodeGravedad2_7,3,13,10.37.65.78,3,14
OH_VALALMNEE_I_7360_Cali_MakroCaney_5,12,7,10.37.55.98,3,14
OH_CESALAICB_I_7360_Aguachica_Centro_2,1,13,10.37.65.42,3,14
OH_NORHIVLUB_I_5800_VillaDelRosario_Club,12,9,10.37.40.42,3,14
OH_CASALYPAB_I_7360_Yopal_Centro_2,2,6,10.37.65.214,3,14
OH_ANTALLEJA_I_7360_LaCeja_Centro,13,13,10.37.65.162,3,14
OH_BOYALTNJC_I_7360_Tunja_Centro_3,7,13,10.37.53.186,3,14
OH_QUIHIASUB_I_5800_Armenia_Sur_2,6,10,10.37.52.50,4,14
OH_ATLHIVRIB_I_5800_Barranquilla_Victoria_2,11,7,10.37.52.6,4,14
OH_ATLHICTRB_I_5800_Barranquilla_Centro_2,1,13,10.37.40.102,4,14
OH_ATLALDIAD_I_7360_Barranquilla_Delicias_4,8,7,10.37.55.122,4,14
OH_ATLHINNTB_I_5800_Barranquilla_NuevoHorizonte_2,5,10,10.37.40.110,4,14
OH_BOGALMATF_I_7360_21000_Morato_6,7,12,10.37.54.90,4,14
OH_BOGALMCOD_I_7360_53000_Marruecos_4,13,12,10.37.53.194,4,14
OH_BOGALGDOB_I_7360_CentrodeGravedad2_2,14,15,10.37.54.122,4,14
OH_BOGALVRIB_I_7360_23000_VillaMaria_2,7,1,10.37.50.178,4,14
OH_BOGHIEOLA_I_5800_23106_LaEspanola,13,15,10.37.60.18,4,14
OH_BOGALEIVA_I_7360_32050_Engativa_1,7,15,10.37.54.62,4,14
OH_SANALPQUE_I_7360_Bucaramanga_Parque_1,7,15,10.37.50.138,4,14
OH_SANALFIDA_I_7360_Bucaramanga_Florida_1,8,8,10.37.50.130,4,14
OH_SANALALEC_I_7360_Bucaramanga_Arenales_3 (Bucaramanga),1,7,10.37.53.122,4,14
OH_SANALCROS_I_7360_Bucaramanga_Comuneros_1,7,2,10.37.50.122,4,14
OH_SANALCERA_I_7360_Bucaramanga_Cabecera_1,8,12,10.37.50.106,4,14
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,7,15,10.37.50.118,4,14
OH_VALALAOPD_I_7360_Cali_Acopi_4,8,15,10.37.55.126,4,14
OH_VALALCEAG_I_7360_Cali_CaminoReal_7,6,8,10.37.55.234,4,14
OH_BOLALCDEJ_I_7360_Cartagena_Badel_10,1,14,10.37.55.146,4,14
OH_BOLALTCED_I_7360_Cartagena_Torices_4,6,13,10.37.55.54,4,14
OH_NORHIPANB_I_5800_Cucuta_Panamericano_2,1,5,10.37.40.106,4,14
OH_TOLHIMITB_I_5800_Ibague_Margarita_2,4,2,10.37.40.10,4,14
OH_ANTALFICO_I_7360_Medellin_Federico_1,15,2,10.37.54.66,4,14
OH_ANTALCLLB_I_7360_Medellin_Castilla_2,5,15,10.37.55.90,4,14
OH_ANTHIAUEB_I_5800_Medellin_Aranjuez_2,11,13,10.37.52.74,4,14
OH_HUIALCBAB_I_7360_Neiva_Ceibas_2,7,16,10.37.52.194,4,14
OH_MAGHISIVO_I_5800_SantaMarta_Polideportivo,12,14,10.37.50.10,4,14
OH_MAGALCELB_I_7360_SantaMarta_Ciudadela_2,3,6,10.37.53.166,4,14
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,18,15,10.37.54.50,4,14
OH_ATLHISDAB_I_5800_Soledad_2000_2,6,4,10.37.52.86,4,14
OH_NARHIVLEB_I_5800_Pasto_Versalles_2,3,10,10.37.51.30,4,14
OH_NARHIILEB_I_5800_Ipiales_Centro_2,2,1,10.37.60.70,4,14
OH_CALALMTRB_I_7360_Manizales_Centro_2,8,13,10.37.53.150,4,14
OH_SANALBEJB_I_7360_Barrancabermeja_Centro_2,6,4,10.37.54.26,4,14
OH_RISALQDAS_I_7360_DQuebradas_Centro,16,13,10.37.54.174,4,14
OH_CAUALPYAB_I_7360_Popayan_Centro_2,2,9,10.37.55.82,4,14
OH_VALALBUGB_I_7360_Buga_Centro_2,6,6,10.37.55.86,4,14
OH_NARHICTRB_I_5800_Pasto_Centro_2,7,5,10.37.60.82,4,14
OH_SUCALSEJB_I_7360_Sincelejo_Centro_2,3,15,10.37.54.82,4,14
OH_SANALPSTD_I_7360_Piedecuesta_4,12,8,10.37.55.210,4,14
OH_CALALMTEB_I_7360_Manizales_Cervantes_2,7,12,10.37.55.10,4,14
OH_ANTALRGRO_I_7360_Rionegro_Centro,16,16,10.37.54.210,4,14
OH_VALHITLUC_I_5800_Tulua_centro_3,3,0,10.37.53.58,4,14
OH_VALALJNDC_I_7360_Jamundi_Centro_3,14,14,10.37.53.246,4,14
OH_CORALMTRO_I_7360_Monteria_Centro_1,12,8,10.37.50.150,4,14
OH_CUNHICENB_I_5800_Chia_Centro_2,6,3,10.37.52.114,4,14
OH_CUNALCICB_I_7360_Cajica_2,7,3,10.37.53.178,4,14
OH_CUNHIZIRB_I_5800_Zipaquira_Centro_2,4,13,10.37.52.170,4,14
OH_CESHISVAB_I_5800_Valledupar_SimonBolivar_2,2,4,10.37.52.122,4,14
OH_CESHIENZB_I_5800_Valledupar_Esperanza_2,3,0,10.37.51.66,4,14
OH_METHIENZA_I_5800_Villavicencio_Esperanza,12,6,10.37.40.30,4,14
OH_METHIVTIB_I_5800_Villavicencio_VillaOrtiz_2,8,15,10.37.60.74,4,14
OH_ANTALBLLO_I_7360_Bello_Centro,12,11,10.37.54.114,4,14
OH_VALALVILF_I_7360_Cali_ValledeLili_6,4,1,10.37.55.70,4,14
OH_BOGALCGOB_I_7360_32030_Bogota_Colfrigos_2,8,14,10.37.54.254,4,14
OH_IBAALPADF_I_7360_Ibague_Piedrapintada_6,1,14,10.37.55.134,4,14
OH_VALALMNEF_I_7360_Cali_MakroCaney_6,1,5,10.37.55.102,4,14
OH_BOGALASTH_I_7360_11000_Autopista_8,4,15,10.37.55.118,4,14
OH_ATLALTDAD_I_7360_Barranquilla_Trinidad,15,1,10.37.54.246,4,14
OH_CASALYPAB_I_7360_Yopal_Centro_2,5,4,10.37.65.214,4,14
OH_QUIHIASUB_I_5800_Armenia_Sur_2,17,7,10.37.52.50,5,14
OH_ATLHICTRB_I_5800_Barranquilla_Centro_2,12,10,10.37.40.102,5,14
OH_ATLHIVRIC_I_5800_Barranquilla_Victoria_3,6,0,10.37.52.10,5,14
OH_ATLHIDIAC_I_5800_Barraquilla_Delicias_3,3,3,10.37.51.14,5,14
OH_BOGALEIVB_I_7360_32050_Engativa_2,18,11,10.37.54.238,5,14
OH_BOGALMATF_I_7360_21000_Morato_6,13,10,10.37.54.90,5,14
OH_BOGALMCOD_I_7360_53000_Marruecos_4,16,15,10.37.53.194,5,14
OH_BOGALASTB_I_7360_11000_Autopista_2,4,4,10.37.50.186,5,14
OH_SANALPQUE_I_7360_Bucaramanga_Parque_1,12,4,10.37.50.138,5,14
OH_SANALDNTE_I_7360_Bucaramanga_Diamante_1,5,12,10.37.50.126,5,14
OH_SANALCERA_I_7360_Bucaramanga_Cabecera_1,14,12,10.37.50.106,5,14
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,7,8,10.37.50.118,5,14
OH_VALHICLOF_I_5800_Cali_SWColon_6,3,6,10.37.52.206,5,14
OH_BOLHICDEL_I_5800_Cartagena_Badel,8,9,10.37.40.6,5,14
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,1,13,10.37.40.2,5,14
OH_BOLALTCED_I_7360_Cartagena_Torices_4,13,16,10.37.55.54,5,14
OH_NORALAERE_I_7360_Cucuta_AVCero_5,2,8,10.37.55.158,5,14
OH_TOLALMITF_I_7360_Ibague_Margarita_6,12,9,10.37.55.218,5,14
OH_ANTALAUEF_I_7360_Medellin_Aranjuez_6,5,5,10.37.54.30,5,14
OH_ANTALFICB_I_7360_Medellin_Federico_2,7,1,10.37.54.142,5,14
OH_HUIALCBAS_I_7360_Neiva_Ceibas_1,14,2,10.37.50.154,5,14
OH_MAGALCELB_I_7360_SantaMarta_Ciudadela_2,7,9,10.37.53.166,5,14
OH_CUNALSTRE_I_7360_Soacha_Centro_5,2,10,10.37.55.26,5,14
OH_CUNALGUNO_I_7360_CentrodeGravedad1_1,15,11,10.37.53.6,5,14
OH_ATLALSDAC_I_7360_Soledad_2000_3,2,5,10.37.53.230,5,14
OH_SANALPSTB_I_7360_Piedecuesta_2,2,4,10.37.52.134,5,14
OH_CAUALPYAB_I_7360_Popayan_Centro_2,8,15,10.37.55.82,5,14
OH_SUCALSEJB_I_7360_Sincelejo_Centro_2,13,2,10.37.54.82,5,14
OH_CUNALZIRC_I_7360_Zipaquira_Centro_3,4,2,10.37.53.110,5,14
OH_VALHITLUC_I_5800_Tulua_centro_3,8,3,10.37.53.58,5,14
OH_VALALJNDC_I_7360_Jamundi_Centro_3,15,7,10.37.53.246,5,14
OH_CUNALGDOC_I_7360_Girardot_Centro_3,2,14,10.37.54.126,5,14
OH_CUNHICENB_I_5800_Chia_Centro_2,8,8,10.37.52.114,5,14
OH_CUNALCICB_I_7360_Cajica_2,16,15,10.37.53.178,5,14
OH_CORALMTRC_I_7360_Monteria_Centro_3,8,7,10.37.54.70,5,14
OH_CESHISVAB_I_5800_Valledupar_SimonBolivar_2,6,12,10.37.52.122,5,14
OH_METHIENZB_I_5800_Villavicencio_Esperanza_2,1,10,10.37.40.154,5,14
OH_VALALVILE_I_7360_Cali_ValledeLili_5,13,7,10.37.55.66,5,14
OH_RISALQDAB_I_7360_DQuebradas_Centro_2,3,6,10.37.65.10,5,14
OH_RISALPTRC_I_7360_Pereira_Centro_3,3,3,10.37.65.6,5,14
OH_ANTALRGRB_I_7360_Rionegro_Centro_2,1,15,10.37.65.58,5,14
OH_ANTALCLLB_I_7360_Medellin_Castilla_2,17,4,10.37.55.90,5,14
OH_ATLHISNTD_I_5800_Barranquilla_SanVicente_4,12,3,10.37.60.58,5,14
OH_NARALCTRC_I_7360_Pasto_Centro_3,7,1,10.37.54.74,5,14
OH_IBAALPADF_I_7360_Ibague_Piedrapintada_6,3,2,10.37.55.134,5,14
OH_VALALMNEF_I_7360_Cali_MakroCaney_6,3,7,10.37.55.102,5,14
OH_BOGALGDOG_I_7360_CentrodeGravedad2_7,2,14,10.37.65.78,5,14
OH_BOGALCGOC_I_7360_32030_Bogota_Colfrigos_3,1,15,10.37.65.22,5,14
